n,time,memory,collisions
18351,1.14,19864,0
18401,1.14,19864,0
18451,1.17,19944,0
18501,1.14,19928,0
18551,1.14,19904,0
18601,1.16,19960,0
18651,1.17,19896,0
18701,1.17,19900,0
18751,1.21,19892,0
18801,1.21,19904,0
18851,1.22,19824,0
18901,1.17,19888,0
18951,1.18,19880,0
19001,1.24,19908,0
19051,1.25,19896,0
19101,1.22,19880,0
19151,1.21,19916,0
19201,1.22,19904,0
19251,1.23,19936,0
19301,1.25,19824,0
19351,1.28,19856,0
19401,1.28,19908,0
19451,1.26,19956,0
19501,1.29,19896,0
19551,1.26,19892,0
19601,1.30,19900,0
19651,1.26,19876,0
19701,1.27,19976,0
19751,1.30,19892,0
19801,1.35,19892,0
19851,1.31,19904,0
19901,1.34,19776,0
19951,1.30,19904,0
20001,1.36,19904,0
20051,1.35,19996,0
20101,1.34,19928,0
20151,1.32,20132,0
20201,1.38,20268,0
20251,1.35,20256,0
20301,1.40,20392,0
20351,1.42,20484,0
20401,1.38,20628,0
20451,1.40,20664,0
20501,1.40,20896,0
20551,1.43,20824,0
20601,1.44,20868,0
20651,1.50,21136,0
20701,1.51,21036,0
20751,1.52,21244,0
20801,1.47,21408,0
20851,1.50,21348,0
20901,1.47,21476,0
20951,1.48,22624,0
21001,1.55,22496,0
21051,1.54,22436,0
21101,1.50,22428,0
21151,1.55,22412,0
21201,1.49,22472,0
21251,1.54,22304,0
21301,1.56,22416,0
21351,1.54,22480,0
21401,1.58,22372,0
21451,1.56,22332,0
21501,1.57,22428,0
21551,1.55,22444,0
21601,1.59,22424,0
21651,1.62,22472,0
21701,1.56,22500,0
21751,1.57,22096,0
21801,1.64,22332,0
21851,1.61,22444,0
21901,1.66,22504,0
21951,1.69,22428,0
22001,1.64,22440,0
22051,1.64,22444,0
22101,1.61,22392,0
22151,1.61,22308,0
22201,1.64,22424,0
22251,1.68,22428,0
22301,1.63,22356,0
22351,1.67,22436,0
22401,1.69,22388,0
22451,1.70,22316,0
22501,1.73,22352,0
22551,1.70,22436,0
22601,1.71,22324,0
22651,1.72,22436,0
22701,1.74,22408,0
22751,1.72,22552,0
22801,1.71,22424,0
22851,1.76,22440,0
22901,1.76,22424,0
22951,1.82,22564,0
23001,1.82,22836,0
23051,1.77,22828,0
23101,1.87,22968,0
23151,1.89,23088,0
23201,1.88,23164,0
23251,1.88,23132,0
23301,1.85,23456,0
23351,1.87,23364,0
23401,1.89,23524,0
23451,1.81,23580,0
23501,1.97,23604,0
23551,1.89,23848,0
23601,1.88,23812,0
23651,1.95,23996,0
23701,1.93,24068,0
23751,1.92,24088,0
23801,1.93,24220,0
23851,1.88,24368,0
23901,1.92,25268,0
23951,2.03,25404,0
24001,1.95,25368,0
24051,1.95,25344,0
24101,2.00,25348,0
24151,2.01,25400,0
24201,2.01,25352,0
24251,2.01,25340,0
24301,2.01,25468,0
24351,2.12,25440,0
24401,2.12,25312,0
24451,2.00,25336,0
24501,2.12,25348,0
24551,2.13,25408,0
24601,2.11,25380,0
24651,2.02,25292,0
24701,2.11,25356,0
24751,2.16,25372,0
24801,2.15,25368,0
24851,2.14,25344,0
24901,2.14,25400,0
24951,2.11,25396,0
25001,2.09,25352,0
25051,2.13,25392,0
25101,2.11,25396,0
25151,2.11,25332,0
25201,2.19,25392,0
25251,2.19,25360,0
25301,2.16,25400,0
25351,2.15,25392,0
25401,2.12,25396,0
25451,2.25,25404,0
25501,2.13,25392,0
25551,2.20,25168,0
25601,2.24,25380,0
25651,2.16,25252,0
25701,2.18,25520,0
25751,2.22,25400,0
25801,2.20,25272,0
25851,2.18,25404,0
25901,2.26,25404,0
25951,2.27,25400,0
26001,2.19,25400,0
26051,2.24,25272,0
26101,2.24,25512,0
26151,2.31,25420,0
26201,2.24,25624,0
26251,2.26,25672,0
26301,2.32,25776,0
26351,2.36,26020,0
26401,2.24,25992,0
26451,2.33,26020,0
26501,2.38,26252,0
26551,2.42,26260,0
26601,2.43,26320,0
26651,2.51,26532,0
26701,2.43,26608,0
26751,2.39,26708,0
26801,2.43,26820,0
26851,2.40,26820,0
26901,2.51,26940,0
26951,2.44,27048,0
27001,2.44,27168,0
27051,2.41,27296,0
27101,2.48,27404,0
27151,2.42,27308,0
27201,2.44,27576,0
27251,2.50,28652,0
27301,2.47,28724,0
27351,2.44,28672,0
27401,2.49,28616,0
27451,2.58,28632,0
27501,2.51,28712,0
27551,2.50,28712,0
27601,2.59,28672,0
27651,2.53,28696,0
27701,2.61,28724,0
27751,2.66,28700,0
27801,2.62,28628,0
27851,2.53,28648,0
27901,2.64,28656,0
27951,2.66,28672,0
28001,2.66,28624,0
28051,2.67,28752,0
28101,2.62,28640,0
28151,2.67,28712,0
28201,2.61,28704,0
28251,2.71,28644,0
28301,2.68,28612,0
28351,2.80,28604,0
28401,2.72,28716,0
28451,2.75,28684,0
28501,2.70,28700,0
28551,2.70,28652,0
28601,2.72,28576,0
28651,2.73,28636,0
28701,2.71,28544,0
28751,2.81,28688,0
28801,2.76,28632,0
28851,2.80,28592,0
28901,2.75,28684,0
28951,2.83,28716,0
29001,2.77,28620,0
29051,2.77,28584,0
29101,2.83,28696,0
29151,2.87,28440,0
29201,2.90,28704,0
29251,2.90,28660,0
29301,2.89,28700,0
29351,2.91,28700,0
29401,2.80,28696,0
29451,2.96,28692,0
29501,2.82,28696,0
29551,3.02,28716,0
29601,3.02,28708,0
29651,2.98,28744,0
29701,2.94,28644,0
29751,2.99,28784,0
29801,3.04,28756,0
29851,3.09,28968,0
29901,3.11,29084,0
29951,3.10,29092,0
30001,3.00,29208,0
30051,3.03,29288,0
30101,2.96,29352,0
30151,3.09,29416,0
30201,3.05,29552,0
30251,2.92,29616,0
30301,3.03,29832,0
30351,3.14,29836,0
30401,3.09,29940,0
30451,2.97,30028,0
30501,3.08,30240,0
30551,3.14,30224,0
30601,3.06,30372,0
30651,3.05,30456,0
30701,3.12,30624,0
30751,3.16,30620,0
30801,3.24,30704,0
30851,3.37,30880,0
