n,time,memory,collisions
29701,2.56,20784,0
29751,2.47,20744,0
29801,2.54,20776,0
29851,2.51,20764,0
29901,2.51,20772,0
29951,2.53,20720,0
30001,2.55,20780,0
30051,2.56,20776,0
30101,2.52,20784,0
30151,2.53,20780,0
30201,2.55,20780,0
30251,2.62,20784,0
30301,2.63,20784,0
30351,2.63,20824,0
30401,2.68,20660,0
30451,2.59,20792,0
30501,2.64,20732,0
30551,2.65,21488,0
30601,2.68,21508,0
30651,2.61,21496,0
30701,2.61,21492,0
30751,2.63,21440,0
30801,2.64,21504,0
30851,2.70,21492,0
30901,2.65,21492,0
30951,2.78,21488,0
31001,2.67,21504,0
31051,2.67,21500,0
31101,2.70,21508,0
31151,2.79,21500,0
31201,2.76,21504,0
31251,2.71,21496,0
31301,2.86,21448,0
31351,2.78,21500,0
31401,2.73,21476,0
31451,2.73,21500,0
31501,2.81,21504,0
31551,2.82,21496,0
31601,2.82,21504,0
31651,2.86,21504,0
31701,2.84,21492,0
31751,2.95,21504,0
31801,2.86,21504,0
31851,2.81,21504,0
31901,2.94,21440,0
31951,3.00,21496,0
32001,2.91,21512,0
32051,3.00,21508,0
32101,2.85,21484,0
32151,3.01,21396,0
32201,2.89,21496,0
32251,2.89,21488,0
32301,2.90,21496,0
32351,2.94,21488,0
32401,2.91,21508,0
32451,2.97,21504,0
32501,2.97,21352,0
32551,3.00,21444,0
32601,2.98,21496,0
32651,2.98,21512,0
32701,3.04,21456,0
32751,3.03,21496,0
32801,3.08,21500,0
32851,3.11,21492,0
32901,3.22,21512,0
32951,3.13,21508,0
33001,3.06,21388,0
33051,3.03,21496,0
33101,3.04,21512,0
33151,3.11,21512,0
33201,3.04,21496,0
33251,3.13,21312,0
33301,3.05,21504,0
33351,3.06,22184,0
33401,3.16,22036,0
33451,3.23,22096,0
33501,3.09,22180,0
33551,3.13,22176,0
33601,3.27,22052,0
33651,3.12,22172,0
33701,3.19,22180,0
33751,3.28,22056,0
33801,3.16,22176,0
33851,3.24,22180,0
33901,3.34,22100,0
33951,3.19,22168,0
34001,3.33,22124,0
34051,3.25,22180,0
34101,3.22,22152,0
34151,3.27,22180,0
34201,3.49,22180,0
34251,3.33,22172,0
34301,3.30,22176,0
34351,3.37,22124,0
34401,3.29,22128,0
34451,3.31,22052,0
34501,3.32,22052,0
34551,3.30,22080,0
34601,3.46,22192,0
34651,3.32,22168,0
34701,3.34,22060,0
34751,3.54,22184,0
34801,3.42,22176,0
34851,3.43,22048,0
34901,3.54,22204,0
34951,3.40,22172,0
35001,3.45,22172,0
35051,3.45,22140,0
35101,3.42,22156,0
35151,3.49,22176,0
35201,3.49,22168,0
35251,3.58,22180,0
35301,3.51,22184,0
35351,3.48,22100,0
35401,3.58,22184,0
35451,3.53,22172,0
35501,3.55,22080,0
35551,3.62,22172,0
35601,3.51,22032,0
35651,3.56,22172,0
35701,3.52,22104,0
35751,3.60,22168,0
35801,3.58,22172,0
35851,3.56,22176,0
35901,3.63,22140,0
35951,3.56,22176,0
36001,3.63,22172,0
36051,3.62,22184,0
36101,3.57,22164,0
36151,3.70,22172,0
36201,3.67,22176,0
36251,3.64,22180,0
36301,3.60,22060,0
36351,3.68,22756,0
36401,3.64,22788,0
36451,3.72,22728,0
36501,3.78,22788,0
36551,3.68,22784,0
36601,3.73,22712,0
36651,3.77,22680,0
36701,3.81,22792,0
36751,3.78,22792,0
36801,3.86,22792,0
36851,3.72,22808,0
36901,3.82,22720,0
36951,3.78,22772,0
37001,3.86,22712,0
37051,3.78,22780,0
37101,3.83,22788,0
37151,3.88,22780,0
37201,4.01,22772,0
37251,3.87,22780,0
37301,3.84,22752,0
37351,3.87,22712,0
37401,3.92,22752,0
37451,3.84,22788,0
37501,3.95,22800,0
37551,3.92,22780,0
37601,3.97,22604,0
37651,3.93,22772,0
37701,4.08,22784,0
37751,3.94,22784,0
37801,3.94,22788,0
37851,3.93,22776,0
37901,3.95,22768,0
37951,4.21,22796,0
38001,3.97,22780,0
38051,3.97,22776,0
38101,4.02,22584,0
38151,4.00,22780,0
38201,4.01,22768,0
38251,4.01,22872,0
38301,4.14,22768,0
38351,4.15,22596,0
38401,4.12,22780,0
38451,4.10,22628,0
38501,4.12,22784,0
38551,4.08,22760,0
38601,4.16,22784,0
38651,4.22,22780,0
38701,4.14,22792,0
38751,4.16,22784,0
38801,4.12,22792,0
38851,4.14,22756,0
38901,4.24,22736,0
38951,4.16,22780,0
39001,4.28,22668,0
39051,4.28,22788,0
39101,4.28,22740,0
39151,4.32,22740,0
39201,4.29,22776,0
39251,4.43,22788,0
39301,4.38,22680,0
39351,4.25,22752,0
39401,4.26,23220,0
39451,4.34,23344,0
39501,4.27,23344,0
39551,4.29,23132,0
39601,4.36,23264,0
39651,4.33,23340,0
39701,4.29,23336,0
39751,4.55,23332,0
39801,4.36,23312,0
39851,4.45,23348,0
39901,4.38,23332,0
39951,4.54,23200,0
