n,time,memory,collisions
26051,2.21,20008,0
26101,2.14,20140,0
26151,2.22,19868,0
26201,2.21,19880,0
26251,2.18,19964,0
26301,2.19,19904,0
26351,2.28,19916,0
26401,2.29,20012,0
26451,2.34,20004,0
26501,2.31,20012,0
26551,2.31,20076,0
26601,2.29,20144,0
26651,2.26,20016,0
26701,2.32,19916,0
26751,2.28,19968,0
26801,2.25,20012,0
26851,2.35,20020,0
26901,2.30,20008,0
26951,2.35,19828,0
27001,2.31,20016,0
27051,2.34,20020,0
27101,2.38,20020,0
27151,2.32,20144,0
27201,2.39,20012,0
27251,2.39,20016,0
27301,2.36,19952,0
27351,2.40,20136,0
27401,2.42,20008,0
27451,2.40,20008,0
27501,2.42,20012,0
27551,2.42,20040,0
27601,2.41,19992,0
27651,2.45,19880,0
27701,2.42,19972,0
27751,2.44,20088,0
27801,2.49,20760,0
27851,2.44,20764,0
27901,2.29,20860,0
27951,2.50,20768,0
28001,2.50,20768,0
28051,2.52,20764,0
28101,2.62,20552,0
28151,2.64,20732,0
28201,2.66,20828,0
28251,2.63,20840,0
28301,2.59,20760,0
28351,2.63,20768,0
28401,2.60,20688,0
28451,2.57,20824,0
28501,2.62,20764,0
28551,2.44,20892,0
28601,2.63,20752,0
28651,2.65,20892,0
28701,2.62,20808,0
28751,2.68,20768,0
28801,2.63,20760,0
28851,2.72,20660,0
28901,2.65,20896,0
28951,2.65,20768,0
29001,2.66,20768,0
29051,2.70,20748,0
29101,2.67,20744,0
29151,2.68,20892,0
29201,2.72,20764,0
29251,2.77,20892,0
29301,2.83,20584,0
29351,2.81,20828,0
29401,2.75,20756,0
29451,2.79,20900,0
29501,2.78,20776,0
29551,2.89,20644,0
29601,3.01,20980,0
29651,2.86,20808,0
29701,2.94,20544,0
29751,2.94,20836,0
29801,3.02,20764,0
29851,2.95,20764,0
29901,3.10,20776,0
29951,3.05,20704,0
30001,3.05,20776,0
30051,2.98,20884,0
30101,3.07,20720,0
30151,2.99,20656,0
30201,2.99,20644,0
30251,3.14,20768,0
30301,3.07,20732,0
30351,2.95,20764,0
30401,3.11,20644,0
30451,3.10,20668,0
30501,3.22,21228,0
30551,3.08,21344,0
30601,3.19,21232,0
30651,3.17,21076,0
30701,3.17,21112,0
30751,3.28,21472,0
30801,3.24,21292,0
30851,3.28,21424,0
30901,3.25,21456,0
30951,3.31,21396,0
31001,3.28,21044,0
31051,3.29,21204,0
31101,3.30,21200,0
31151,3.31,21428,0
31201,3.29,21640,0
31251,3.29,21144,0
31301,3.36,21420,0
31351,3.21,21464,0
31401,3.33,21492,0
31451,3.35,21372,0
31501,3.41,21448,0
31551,3.35,21212,0
31601,3.44,21488,0
31651,3.38,21484,0
31701,3.41,21572,0
