n,time,memory,collisions
22501,1.53,18316,0
22551,1.54,18288,0
22601,1.51,18408,0
22651,1.56,18408,0
22701,1.53,18556,0
22751,1.53,19120,0
22801,1.55,19052,0
22851,1.52,19176,0
22901,1.55,19040,0
22951,1.57,19072,0
23001,1.54,19148,0
23051,1.59,19024,0
23101,1.60,19228,0
23151,1.62,18976,0
23201,1.59,19044,0
23251,1.60,19048,0
23301,1.62,19168,0
23351,1.61,19032,0
23401,1.62,19260,0
23451,1.67,19036,0
23501,1.65,19020,0
23551,1.63,19152,0
23601,1.64,19052,0
23651,1.66,19048,0
23701,1.67,19052,0
23751,1.71,19032,0
23801,1.65,18964,0
23851,1.66,19064,0
23901,1.82,19164,0
23951,1.66,19168,0
24001,1.67,19040,0
24051,1.71,19020,0
24101,1.72,19104,0
24151,1.72,19184,0
24201,1.73,18956,0
24251,1.74,19176,0
24301,1.77,19168,0
24351,1.73,19172,0
24401,1.76,19100,0
24451,1.76,19052,0
24501,1.82,19224,0
24551,1.78,19036,0
24601,1.83,19084,0
24651,1.77,19188,0
24701,1.81,19048,0
24751,1.82,19108,0
24801,1.80,19180,0
24851,1.86,19172,0
24901,1.80,19168,0
24951,1.84,19176,0
25001,1.82,19172,0
25051,1.84,19044,0
25101,1.86,19248,0
25151,1.86,19240,0
25201,1.86,20012,0
25251,1.88,20020,0
25301,1.89,20020,0
25351,1.90,19764,0
25401,1.90,19880,0
25451,1.87,19880,0
25501,1.96,19820,0
25551,1.98,20016,0
25601,1.90,20004,0
25651,1.91,19884,0
25701,1.95,19880,0
25751,1.94,20032,0
25801,2.04,20012,0
25851,1.95,19992,0
25901,2.01,20044,0
25951,2.02,19836,0
26001,1.98,19972,0
26051,1.97,20016,0
26101,1.99,20016,0
26151,2.02,19884,0
26201,1.98,19944,0
26251,2.05,19916,0
26301,2.06,20028,0
26351,2.03,20004,0
26401,2.05,20016,0
26451,2.07,19880,0
26501,2.06,19968,0
26551,2.12,19992,0
26601,2.16,19816,0
26651,2.25,19888,0
26701,2.38,19936,0
26751,2.22,19848,0
26801,2.18,19880,0
26851,2.16,19884,0
26901,2.16,19732,0
26951,2.17,19884,0
27001,2.14,20016,0
27051,2.29,19760,0
27101,2.28,19940,0
27151,2.28,20004,0
27201,2.22,20004,0
27251,2.26,19944,0
27301,2.30,20004,0
27351,2.36,19884,0
27401,2.38,19872,0
27451,2.30,19924,0
27501,2.36,19916,0
27551,2.23,20008,0
27601,2.32,20004,0
27651,2.37,19916,0
27701,2.38,20004,0
27751,2.35,20004,0
27801,2.51,20756,0
27851,2.38,20632,0
27901,2.34,20620,0
27951,2.32,20772,0
28001,2.30,20764,0
28051,2.30,20764,0
28101,2.35,20776,0
28151,2.31,20768,0
28201,2.31,20656,0
28251,2.31,20768,0
28301,2.36,20664,0
28351,2.50,20644,0
28401,2.42,20760,0
28451,2.48,20768,0
28501,2.53,20772,0
28551,2.47,20760,0
28601,2.53,20644,0
28651,2.59,20768,0
28701,2.51,20756,0
28751,2.65,20640,0
28801,2.65,20644,0
28851,2.61,20736,0
28901,2.74,20780,0
28951,2.63,20776,0
29001,2.62,20760,0
29051,2.71,20500,0
29101,2.66,20740,0
29151,2.64,20644,0
29201,2.71,20860,0
29251,2.65,20768,0
29301,2.55,20776,0
29351,2.66,20648,0
29401,2.78,20672,0
29451,2.70,20648,0
29501,2.94,20624,0
29551,2.71,20772,0
29601,2.66,20772,0
29651,2.65,20360,0
29701,2.80,20640,0
29751,2.78,20780,0
29801,2.63,20764,0
29851,2.62,20648,0
29901,2.67,20764,0
29951,2.67,20748,0
30001,2.77,20764,0
30051,2.73,20636,0
30101,2.75,20748,0
30151,2.72,20588,0
30201,2.74,20636,0
30251,2.75,20564,0
30301,2.71,20640,0
30351,2.75,20544,0
30401,2.73,20768,0
30451,2.73,20756,0
30501,2.88,21484,0
30551,2.77,21344,0
30601,2.75,21360,0
30651,2.82,21296,0
30701,2.83,21364,0
30751,2.88,21492,0
30801,2.93,21304,0
30851,2.87,21388,0
30901,2.83,21460,0
30951,2.89,21484,0
31001,2.89,21480,0
31051,2.97,21356,0
31101,3.00,21476,0
31151,3.03,21356,0
31201,2.93,21488,0
31251,3.00,21356,0
31301,2.87,21432,0
31351,2.88,21336,0
31401,2.92,21492,0
31451,2.90,21432,0
31501,2.93,21504,0
31551,2.99,21236,0
31601,2.95,21344,0
31651,2.96,21500,0
31701,3.12,21584,0
31751,3.03,21240,0
31801,2.95,21380,0
31851,3.12,21460,0
31901,2.97,21376,0
31951,3.00,21380,0
32001,3.10,21448,0
32051,3.02,21400,0
32101,3.08,21444,0
32151,3.10,21360,0
32201,3.20,21492,0
32251,3.05,21460,0
32301,3.04,21372,0
32351,3.14,21360,0
32401,3.14,21352,0
32451,3.11,21368,0
32501,3.09,21448,0
32551,3.19,21368,0
32601,3.20,21400,0
32651,3.11,21368,0
32701,3.09,21484,0
32751,3.08,21368,0
32801,3.13,21320,0
32851,3.14,21492,0
32901,3.11,21484,0
32951,3.24,21472,0
33001,3.37,21364,0
33051,3.20,21464,0
33101,3.32,21488,0
33151,3.37,21484,0
33201,3.29,21492,0
33251,3.32,21224,0
33301,3.33,21480,0
33351,3.38,22208,0
33401,3.34,21972,0
33451,3.50,22156,0
33501,3.40,22032,0
33551,3.40,22156,0
